time,Top_PT,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_RI5,pos_flex,pos_dev,pos_pro
1.18,0.24763226718694373,0.12165694131917233,0.0,9.507232883792021e-07,-0.019712892357875832,-0.002877848309696931,0.03381001756227031,0.0,-1.1546728663318901e-07,-8.718031864688105e-07,0.0,0.1671420613969077,0.0,0.0
1.19,0.2432450111681379,0.12146282149835191,0.0,8.712702762732668e-07,-0.014851584148801342,-0.00279852029994044,0.036106787214211525,0.0,-5.773903845651989e-07,-1.2467619793341586e-06,0.0,0.1663279419731506,0.0,0.0
1.2,0.23948909299584467,0.12161183633016223,0.0,6.737811735318185e-07,-0.009808011247671326,-0.002388532862273891,0.03726939480854987,0.0,-1.0991176842239847e-06,-1.5838878874749475e-06,0.0,0.1654723701392409,0.0,0.0
1.21,0.23643115114742227,0.12192253095180075,0.0,3.4851925607859614e-07,-0.00505050365862657,-0.0016051883941013948,0.03741008577576803,0.0,-1.6387710492572318e-06,-1.8356069775828299e-06,0.0,0.1645755591216162,0.0,0.0
1.22,0.23400646114071244,0.12220530088929726,0.0,-1.0267918538424937e-07,-0.0008938380756962044,-0.00043592451819376163,0.03683278174038927,0.0,-2.1412491983853575e-06,-1.95106589787514e-06,0.0,0.1636377324243837,0.0,0.0
1.23,0.23202324783308417,0.12226534684792151,0.0,-6.635044577928364e-07,0.002492179995420365,0.0010921819316964615,0.03601462492260696,0.0,-2.5407978653963814e-06,-1.880897677520162e-06,0.0,0.1626591237736173,0.0,0.0
1.24,0.2301868757377081,0.12191170837765421,0.0,-1.301101869480599e-06,0.005061675810414309,0.0029047638041898916,0.03555271004818286,0.0,-2.765451969612723e-06,-1.5831008257390823e-06,0.0,0.1616399770591093,0.0,0.0
1.25,0.228140058072127,0.12097156642919406,0.0,-1.9652812109115894e-06,0.006863187669299,0.004875716454019875,0.036083339790677224,0.0,-2.7433587685836178e-06,-1.0296776730926072e-06,0.0,0.1605805462735868,0.0,0.0
1.26,0.22551161084506724,0.11930707747570632,0.0,-2.589438695914066e-06,0.008005817007288581,0.006827315139424283,0.03818820457830989,0.0,-2.410784549989047e-06,-2.134986375608694e-07,0.0,0.1594810954494123,0.0,0.0
1.27,0.22196550816297012,0.1168314388782458,0.0,-3.0935483480221615e-06,0.008625017956563744,0.008536120012865314,0.04230358840583615,0.0,-1.721367556363321e-06,8.453090394197587e-07,0.0,0.1583418985927809,0.0,0.0
1.28,0.2172432383749588,0.11352130059907965,0.0,-3.3894458306597164e-06,0.008851560459683239,0.009745583118761296,0.04864653932197211,0.0,-6.559241806932905e-07,2.0942849076475253e-06,0.0,0.157163239615432,0.0,0.0
1.29,0.21119440886338683,0.1094233980861961,0.0,-3.388433038408931e-06,0.008786571018929523,0.010185781183378909,0.05716832354531399,0.0,7.681318310949603e-07,3.445786870464935e-06,0.0,0.155945412263893,0.0,0.0
1.3,0.20379263801731576,0.10465413335534697,0.0,-3.0109817215834428e-06,0.008484796762508474,0.009600031675791546,0.06754141509295213,0.0,2.488906688192776e-06,4.777284553538933e-06,0.0,0.1546887200462714,0.0,0.0
1.31,0.19513598374443444,0.09939179599698655,0.0,-2.198021916273793e-06,0.007947405010539048,0.00777733533832386,0.07918176825770827,0.0,4.394967659306161e-06,5.9356046828474304e-06,0.0,0.153393476156614,0.0,0.0
1.32,0.1854335009643244,0.09386222085685027,0.0,-9.229870810686693e-07,0.0071247644355738335,0.00458867785143229,0.0913031468448567,0.0,6.324427072856171e-06,6.7457172695437786e-06,0.0,0.1520600033968522,0.0,0.0
1.33,0.17498156882861307,0.08831971365818987,0.0,7.965182881899473e-07,0.005928789133440843,2.4292939343130312e-05,0.10299566022210803,0.0,8.0693822180039e-06,7.024305239593688e-06,0.0,0.1506886340963539,0.0,0.0
1.34,0.1641343233666414,0.0830254904306857,0.0,2.888825121565227e-06,0.004253592512831864,-0.005771861725470329,0.11331841256295601,0.0,9.386654933763565e-06,6.597894195621712e-06,0.0,0.1492797100290989,0.0,0.0
1.35,0.15327125862223923,0.07822533920202776,0.0,5.221654525307837e-06,0.0020024225540634937,-0.01247481894320167,0.12139754912703726,0.0,1.001532846169117e-05,5.324752850380317e-06,0.0,0.1478335823285026,0.0,0.0
1.36,0.14276317906688016,0.07412739946111296,0.0,7.600545573223631e-06,-0.0008818338160780411,-0.019563241375351214,0.12652358303846034,0.0,9.700957987983326e-06,3.1191442962861244e-06,0.0,0.1463506113999054,0.0,0.0
1.37,0.132937714780299,0.07088113085424663,0.0,9.773764623489405e-06,-0.004385842317812386,-0.026320604938692954,0.12824118595418738,0.0,8.225557239451408e-06,-2.4133579190584376e-08,0.0,0.1448311668307528,0.0,0.0
1.38,0.12404825846026775,0.06856003166735249,0.0,1.1444889723924006e-05,-0.0083983482998267,-0.03185687553894948,0.12641948677666942,0.0,5.441581431442092e-06,-4.007565389411095e-06,0.0,0.1432756272984862,0.0,0.0
1.39,0.11625304176674675,0.06715218009517607,0.0,1.2293731771552519e-05,-0.012689820004753057,-0.035153332030563866,0.12128600763341478,0.0,1.3072057324487767e-06,-8.614188436787769e-06,0.0,0.1416843804761683,0.0,0.0
1.4,0.10961067287314213,0.066562370806277,0.0,1.2005506067454433e-05,-0.016902840465739373,-0.035131245035443175,0.11340929453239666,0.0,-4.080670029176573e-06,-1.3499635996427812e-05,0.0,0.1400578229358673,0.0,0.0
1.41,0.10409364844230001,0.06662686142408898,0.0,1.0307228823973084e-05,-0.02055638863553375,-0.030742581478622855,0.10362640125795491,0.0,-1.0459964919354023e-05,-1.8196190764692413e-05,0.0,0.1383963600498225,0.0,0.0
1.42,0.09961482627170658,0.06713787625044407,0.0,7.009236040961789e-06,-0.02306627544221573,-0.02107790434843983,0.09292683663240733,0.0,-1.7388203200677967e-05,-2.213162085678447e-05,0.0,0.1367004058894171,0.0,0.0
1.43,0.09605807765688681,0.06787235504857661,0.0,2.0485895158068602e-06,-0.023782726558211724,-0.005483408594019307,0.08231609657299158,0.0,-2.4243249523404873e-05,-2.4664673785207288e-05,0.0,0.1349703831219831,0.0,0.0
1.44,0.09330546656600358,0.06861931228211778,0.0,-4.469942564071309e-06,-0.022044450639229756,0.016324090087120997,0.07268462826590291,0.0,-3.0244191708508962e-05,-2.513775831397856e-05,0.0,0.1332067229054634,0.0,0.0
1.45,0.0912571490803789,0.06920199982800267,0.0,-1.224053054236547e-05,-0.0172465661724185,0.0441579882508492,0.06470339883661329,0.0,-3.449546047733454e-05,-2.2945579081878564e-05,0.0,0.1314098647809586,0.0,0.0
1.46,0.08984280969317304,0.0694931558672314,0.0,-2.0736302173146964e-05,-0.00891760384406052,0.07729387383566186,0.0587594333695373,0.0,-3.605552602546455e-05,-1.761638793725043e-05,0.0,0.129580256563184,0.0,0.0
1.47,0.08902357425553939,0.06942275908126536,0.0,-2.9208541207767047e-05,0.003201363035852887,0.11444791945561009,0.05493672344766128,0.0,-3.402914441758512e-05,-8.90022225911737e-06,0.0,0.1277183542288645,0.0,0.0
1.48,0.08878342619462223,0.06897806937640233,0.0,-3.67102996409658e-05,0.019084337228585543,0.15381471221655513,0.05304064368589286,0.0,-2.7679239686243672e-05,3.1437827784332322e-06,0.0,0.125824621803096,0.0,0.0
1.49,0.0891117343163032,0.06819632019074347,0.0,-4.214835142014974e-05,0.03836504103149623,0.19317254919636315,0.05265754515109919,0.0,-1.6551281409666838e-05,1.8070937602571003e-05,0.0,0.1238995312437006,0.0,0.0
1.5,0.08998256911630534,0.0671516306012286,0.0,-4.436532297756113e-05,0.060309390708207476,0.23005600395196868,0.0532361720687295,0.0,-5.997198302632253e-07,3.499678112154134e-05,0.0,0.1219435623236046,0.0,0.0
1.51,0.09133854025235276,0.0659388364117603,0.0,-4.225097862184236e-05,0.08382591471034298,0.26198375809459346,0.05417547023168482,0.0,1.9696981649015448e-05,5.257706633933544e-05,0.0,0.1199572025112691,0.0,0.0
1.52,0.09308493225631218,0.06465719062441354,0.0,-3.4878128707951984e-05,0.10752196309235705,0.28671485245123757,0.054905107184309264,0.0,4.3248513885086004e-05,6.903331746538425e-05,0.0,0.1179409468492028,0.0,0.0
1.53,0.09509534295024283,0.0633962818407009,0.0,-2.1654680222098998e-05,0.12980940944772965,0.3024931318825838,0.05494931365856452,0.0,6.830909529342797e-05,8.223330986939864e-05,0.0,0.1158952978305868,0.0,0.0
1.54,0.09722568684610182,0.062225581111729114,0.0,-2.4792838253782945e-06,0.14905728445669328,0.30823765919603974,0.05396937459454592,0.0,9.24947002667976e-05,8.983222617335831e-05,0.0,0.113820765274043,0.0,0.0
1.55,0.09933101222930457,0.06118803221754684,0.0,2.211573155219137e-05,0.16378027104094714,0.30365268682400715,0.05178443506321408,0.0,0.0001128754897004124,8.94750386767422e-05,0.0,0.1117178661965763,0.0,0.0
1.56,0.1012794262000668,0.06029726492454401,0.0,5.085340677841871e-05,0.17284123505641924,0.28925466718920223,0.04837370352132236,0.0,0.00012615327700491558,7.905400771703481e-05,0.0,0.1095871246847235,0.0,0.0
1.57,0.10295938566783966,0.059537765897992465,0.0,8.165406924282991e-05,0.17563383983820316,0.26632640931611196,0.04386423030990375,0.0,0.0001289270469234078,5.700741685207038e-05,0.0,0.1074290717639398,0.0,0.0
1.58,0.10427989234352539,0.05886774731309544,0.0,0.00011165073412455778,0.17220248007691338,0.2368042382072962,0.03850704037430683,0.0,0.00011804056678995105,2.2637355723804817e-05,0.0,0.1052442452662557,0.0,0.0
1.59,0.10516602955333477,0.058224832141489116,0.0,0.00013729597414193634,0.16326120508558017,0.20309817271486524,0.03264291268217925,0.0,9.099541034684672e-05,-2.35837098929228e-05,0.0,0.1030331896962388,0.0,0.0
1.6,0.10555342427645979,0.057534366329768064,0.0,0.0001545729065616329,0.15009735860666043,0.16785344808627042,0.026659890299987093,0.0,4.640098033002639e-05,-7.97547098220345e-05,0.0,0.1007964560952911,0.0,0.0
1.61,0.10538472384984149,0.05671935577855756,0.0,0.00015931477510680868,0.13437967312985477,0.13368042324153484,0.02094708505763177,0.0,-1.5578594624752085e-05,-0.00014237778608024924,0.0,0.0985346019043185,0.0,0.0
1.62,0.1046099069599633,0.055710450343919506,0.0,0.0001476267438688393,0.11791460455739569,0.10289237167454068,0.01585096199163633,0.0,-9.283118378974257e-05,-0.00020632300464450398,0.0,0.0962481908248045,0.0,0.0
1.63,0.10319061434069217,0.054454444523225856,0.0,0.00011639045506288976,0.10239903993815329,0.07728824760362973,0.011639729197490187,0.0,-0.00018101499842439195,-0.0002649654730219244,0.0,0.0939377926783238,0.0,0.0
1.64,0.10110699649503509,0.05292022043563936,0.0,6.381749221976048e-05,0.0892084007957215,0.058005554856228256,0.008479512391596666,0.0,-0.0002734495705735433,-0.000310525695809949,0.0,0.0916039832645315,0.0,0.0
1.65,0.09836458058735274,0.051101582117080845,0.0,-9.996624678127006e-06,0.07924635283042103,0.04545521353599429,0.006423908085788931,0.0,-0.00036123733705516995,-0.00033462948809595723,0.0,0.0892473442176609,0.0,0.0
1.66,0.09499878847188173,0.049016875879139714,0.0,-0.00010257932039853962,0.07287029450594264,0.039339387684515385,0.005416816441077872,0.0,-0.0004336633674220146,-0.00032908343019597745,0.0,0.0868684628615688,0.0,0.0
1.67,0.09107559314983911,0.04670564829842609,0.0,-0.0002087198377934104,0.06989619787268835,0.03874478813840556,0.005307172510037251,0.0,-0.00047890207549821295,-0.0002868363332806038,0.0,0.0844679320633616,0.0,0.0
1.68,0.08668778648081091,0.04422287848524429,0.0,-0.0003203156248562974,0.06967702424908044,0.04229742830693549,0.005873227061218479,0.0,-0.0004850325707891584,-0.00020306787237883746,0.0,0.0820463500856406,0.0,0.0
1.69,0.08194720444775713,0.04163155625500948,0.0,-0.00042649894374247217,0.07124056019550663,0.04835957317250495,0.006853274196291476,0.0,-0.0004413292824615118,-7.631458106691639e-05,0.0,0.0796043204374024,0.0,0.0
1.7,0.07697402466833758,0.03899458550105364,0.0,-0.000514104744503097,0.07346480418015955,0.05524509122358075,0.007979085495070391,0.0,-0.000339753283102386,9.048632377889321e-05,0.0,0.0771424517236315,0.0,0.0
1.71,0.0718849337959505,0.03636717691597029,0.0,-0.000568519236791641,0.0752620741936735,0.06142542781345389,0.00900775765611258,0.0,-0.0001765251077223964,0.00028917981520436525,0.0,0.0746613574936239,0.0,0.0
1.72,0.06678241264946447,0.03379097855757952,0.0,-0.0005749167537520852,0.0757389109815639,0.06569665508727031,0.009747461533166949,0.0,4.63843583810874e-05,0.0005059635500310985,0.0,0.0721616560880771,0.0,0.0
1.73,0.06174722507332571,0.03129098510148583,0.0,-0.0005198512010187887,0.07430256230927135,0.0672827818661426,0.01007333319289694,0.0,0.0003200473844136645,0.00072151077854569,0.0,0.0696439704849866,0.0,0.0
1.74,0.05683519081302646,0.028875647200574298,0.0,-0.00039311963595155307,0.07069942434513998,0.0658644058718503,0.009931873074286605,0.0,0.0006278881629321526,0.0009117982699982587,0.0,0.0671089281443874,0.0,0.0
1.75,0.05207792746269994,0.026539786720426107,0.0,-0.000189762701043623,0.0649908118559413,0.061540041325710365,0.009334990950407305,0.0,0.0009457498206550288,0.0010497609092847702,0.0,0.064557160851977,0.0,0.0
1.76,0.04748635010729727,0.024269339952983963,0.0,8.798554117051731e-05,0.05748593425460014,0.054740490125012926,0.00834681191256512,0.0,0.0012429530875254584,0.0011078436257239742,0.0,0.0619893045616617,0.0,0.0
1.77,0.04305573577304479,0.02204680819430128,0.0,0.00042903145912171533,0.04865563096257487,0.04611981287927683,0.007066845518984389,0.0,0.0014845444119182829,0.0010614508408771308,0.0,0.0594059992370635,0.0,0.0
1.78,0.03877170219057692,0.01985645980161261,0.0,0.000812304833485968,0.039046599545039966,0.036442838209246535,0.005612575647693563,0.0,0.0016348668809287557,0.0008932065043668455,0.0,0.0568078886920273,0.0,0.0
1.79,0.03461681733494024,0.017688587753152574,0.0,0.0012064684424446105,0.029209830343053012,0.02648349956510426,0.004103672822744249,0.0,0.0016624936756963983,0.000597839345274386,0.0,0.0541956204301694,0.0,0.0
1.8,0.03057737330983607,0.015542379907537233,0.0,0.001570716762013329,0.019651264962949538,0.01694291972855581,0.0026492134941821094,0.0,0.0015464434406093014,0.00018740596971184085,0.0,0.0515698454835062,0.0,0.0
1.81,0.02664936977867643,0.01342718726356173,0.0,0.0018568789010753308,0.010807842057142162,0.008391594283217126,0.0013385919040129622,0.0,0.0012834555300491365,-0.00030353128101622776,0.0,0.048931218250203,0.0,0.0
1.82,0.022842528293969433,0.011362180050714618,0.0,0.0020129577893040007,0.0030481600382066825,0.0012363621086518566,0.00023624710159017974,0.0,0.0008959493929754109,-0.0008132331190540318,0.0,0.0462803963314842,0.0,0.0
1.83,0.019181477743841827,0.009374561560727102,0.0,0.0019881186315062805,-0.0033060005762835815,-0.004289871510878002,-0.0006200931418931658,0.0,0.00044013770439226116,-0.0012491299473530722,0.0,0.0436180403677457,0.0,0.0
1.84,0.01570392329565551,0.007496659396212402,0.0,0.0017389884596179087,-0.007943114712363622,-0.008119505406400456,-0.0012182319951631424,0.0,1.361999765146771e-05,-0.0014857094118086683,0.0,0.040944813873909,0.0,0.0
1.85,0.012456302075179348,0.005762324983344611,0.0,0.001236953503535843,-0.010517333555673424,-0.010327538671353562,-0.0015681231004467879,0.0,-0.0002383352195752286,-0.0013644364231059944,0.0,0.0382613830740598,0.0,0.0
1.86,0.009487892355717006,0.0042031357261836065,0.0,0.0004759550850839099,-0.010603363171070286,-0.01109990872112007,-0.001697074207074022,0.0,-0.00011869735203260236,-0.0006961234816098222,0.0,0.0355684167354107,0.0,0.0
1.87,0.006844473714195502,0.002844900337142913,0.0,-0.0005198946365896559,-0.007658115059061973,-0.010697719287467693,-0.0016442816126463339,0.0,0.000622304051443782,0.0007339364085333273,0.0,0.0328665860016305,0.0,0.0
1.88,0.004562510712087734,0.0017049082851637472,0.0,-0.001689707251075109,-0.0009958345012460908,-0.009421543440141233,-0.0014553431296180249,0.0,0.002284102208806531,0.0031578809427073315,0.0,0.030156564225581,0.0,0.0
1.89,0.0026646184146119373,0.0007902381588277519,0.0,-0.0029311534835066953,0.010217515337236882,-0.007579082437184621,-0.0011772602697819724,0.0,0.0052077562348841755,0.006814161500676267,0.0,0.0274390268015036,0.0,0.0
1.9,0.0011568287327866885,9.726367731151358e-05,0.0,-0.004098695679601843,0.026946104166999482,-0.00545845348060116,-0.0008542864728616755,0.0,0.009762187625926334,0.011933473242497867,0.0,0.0247146509966967,0.0,0.0
1.91,2.788168444983422e-05,-0.0003876919982471378,0.0,-0.005005604902230787,0.05023964451454864,-0.0033083832456559793,-0.0005248252562455141,0.0,0.016324268448705066,0.01872205469715012,0.0,0.0219841157827265,0.0,0.0
1.92,-0.0007495603579725181,-0.000686758189058737,0.0,-0.005430473211814033,0.0811623589683947,-0.0013256870323891529,-0.00021944375943699993,0.0,0.02525298650654214,0.027343104792047837,0.0,0.0192481016662133,0.0,0.0
1.93,-0.0012161445373590248,-0.0008282732592886667,0.0,-0.0051286435806159065,0.12069906998534351,0.0003503253063803449,4.0047424210065544e-05,0.0,0.036858868513866605,0.03789768633230401,0.0,0.0165072905192344,0.0,0.0
1.94,-0.0014220252381111087,-0.0008442240283712458,0.0,-0.0038485920865091207,0.16964613430227898,0.0016374239542525449,0.0002405828921657837,0.0,0.051371000742074985,0.0504072262847936,0.0,0.013762365409388,0.0,0.0
1.95,-0.0014225853690575845,-0.0007676755582503956,0.0,-0.0013528392984089223,0.22849910003935858,0.0025052717455555794,0.00037708963691194825,0.0,0.06890515896468596,0.06480044079862145,0.0,0.0110140104295578,0.0,0.0
1.96,-0.0012741940706038686,-0.0006304450506423075,0.0,0.0025575088572115795,0.2973523637813006,0.0029668956579145304,0.00045120946378622004,0.0,0.08943751070847922,0.08090802981738383,0.0,0.0082629105274233,0.0,0.0
1.97,-0.001030416654829602,-0.0004612023082743703,0.0,0.008015941529654163,0.37582787617421604,0.0030682399966044664,0.00046971489297629266,0.0,0.11278881428046336,0.09846858690489012,0.0,0.0055097513347562,0.0,0.0
1.98,-0.0007389692008768041,-0.00028410305110419554,0.0,0.0150633018995831,0.4630490710813728,0.0028770989529488364,0.00044281866427518227,0.0,0.13862370053418122,0.11714850326257754,0.0,0.0027552189965462,0.0,0.0
1.99,-0.00043958121251563696,-0.00011798982183908307,0.0,0.02362281126631189,0.5576715120443602,0.0024725121761508284,0.00038254486517926673,0.0,0.16646813485519832,0.13657667878612786,0.0,2.1374118819131e-17,0.0,0.0
2.0,-0.00016281045724429583,2.3865284300342822e-05,0.0,0.033481298487872714,0.6579723912920177,0.0019354419131510062,0.0003012894674507865,0.0,0.1957452602606673,0.156391266793239,0.0,6.412235645739299e-17,0.0,0.0
2.01,7.024522414469849e-05,0.00013354759096017508,0.0,0.044281688609705126,0.761987834000227,0.0013412684374907728,0.0002106549715558367,0.0,0.22582577780446264,0.1762911376814185,0.0,-0.0082656569896387,0.0,0.0
2.02,0.0002474681151800048,0.00020791774505429266,0.0,0.055531795577415624,0.8676741262529929,0.0007543703700839045,0.0001206023345594764,0.0,0.25608508417173514,0.1960811481087489,0.0,-0.0165292540042686,0.0,0.0
2.03,0.0003646483077332925,0.0002477760054179779,0.0,0.06663277595605714,0.9730627515408726,0.0002248194684484402,3.892673097504138e-05,0.0,0.2859574413312553,0.2156997920500543,0.0,-0.0247887315822702,0.0,0.0
2.04,0.00042401495099553765,0.00025688902920373654,0.0,0.0769273539108624,1.0763829972222512,-0.00021297055475239736,-2.8965836611186528e-05,0.0,0.31497856259715085,0.23522127219455516,0.0,-0.0330420312886734,0.0,0.0
2.05,0.0004325653847503378,0.00024098516178539775,0.0,0.08576357727825826,1.176137463893626,-0.0005399378029749333,-8.002539446917048e-05,0.0,0.3428114537376336,0.2548304792802903,0.0,-0.0412870962281638,0.0,0.0
2.06,0.00040036723213039547,0.0002068065439801909,0.0,0.0925654571791901,1.2711291922904915,-0.0007507868807969714,-0.00011332562589065026,0.0,0.36925440509895674,0.27477642367225735,0.0,-0.0495218715577032,0.0,0.0
2.07,0.00033897723992398835,0.00016128427350995078,0.0,0.09689938771631286,1.3604493930380575,-0.0008515343350725611,-0.00012969482953190803,0.0,0.39423324677585947,0.2953144805371848,0.0,-0.0577443049986398,0.0,0.0
2.08,0.0002600827032273774,0.0001108793117747488,0.0,0.09852620019863478,1.443439980558742,-0.0008565838213630488,-0.0001312714570158528,0.0,0.41778179580522606,0.31664875981804336,0.0,-0.0659523473481797,0.0,0.0
2.09,0.00017443153196287028,6.110924104067157e-05,0.0,0.09743216761396249,1.519645900726422,-0.0007856865720984178,-0.0001210391002951447,0.0,0.4400150318165135,0.33888385563890416,0.0,-0.07414395299009,0.0,0.0
2.1,9.107938130171928e-05,1.6261178375715957e-05,0.0,0.09383650692284465,1.588769991178943,-0.0006610774739818585,-0.00010238597739516417,0.0,0.4610993334938913,0.36199184364865244,0.0,-0.0823170804045107,0.0,0.0
2.11,1.6949711761253665e-05,-2.0724668188290502e-05,0.0,0.08817746239038805,1.650638683478544,-0.0005050002332353876,-7.872228441278869e-05,0.0,0.4812233195364528,0.3857962364016564,0.0,-0.090469692676743,0.0,0.0
2.12,-4.33229743684371e-05,-4.8227575080791416e-05,0.0,0.08108288124407158,1.7051814597839055,-0.00033775587166747146,-5.317665513758076e-05,0.0,0.5005717719019646,0.4099707262199369,0.0,-0.0985997580048913,0.0,0.0
2.13,-8.731431078149617e-05,-6.580842778180201e-05,0.0,0.07333158694423147,1.7524227373283294,-0.00017633458741021758,-2.838155140395461e-05,0.0,0.5193043234652392,0.4340495218563129,0.0,-0.1067052502062322,0.0,0.0
2.14,-0.0001145533323978624,-7.39972082503605e-05,0.0,0.06580770756947962,1.7924830955408853,-3.362725635674066e-05,-6.347545786000844e-06,0.0,0.537540359413356,0.4574490308697895,0.0,-0.1147841492221794,0.0,0.0
2.15,-0.00012614854158984805,-7.404047476549542e-05,0.0,0.05944453119676383,1.8255866738312048,8.183709085158465e-05,1.1581313306344666e-05,0.0,0.5553515657889435,0.4795048646808965,0.0,-0.1228344416217271,0.0,0.0
2.16,-0.00012435467397367808,-6.763954386197417e-05,0.0,0.05515278951532799,1.852071181614618,0.00016571615997034805,2.470430792458807e-05,0.0,0.5727630589398978,0.4995289139955114,0.0,-0.1308541211032372,0.0,0.0
2.17,-0.00011213084930472797,-5.670433753324779e-05,0.0,0.05373343259038844,1.8723954221644739,0.00021734960652072298,3.2889414309942314e-05,0.0,0.5897626733947089,0.516885988498699,0.0,-0.1388411889944527,0.0,0.0
2.18,-9.273072233278753e-05,-4.3141165631996785e-05,0.0,0.055783945391459804,1.887138191599073,0.00023903853924560044,3.646464562265723e-05,0.0,0.6063162374528792,0.5310809715132946,0.0,-0.1467936547506091,0.0,0.0
2.19,-6.935379026406611e-05,-2.8685852537971365e-05,0.0,0.06161364524965558,1.8969841521028978,0.0002352180485260101,3.609208696292342e-05,0.0,0.6223854661836348,0.5418413998294781,0.0,-0.1547095364505187,0.0,0.0
2.2,-4.487545253340609e-05,-1.4787219583078058e-05,0.0,0.0711838349848206,1.9026964262681703,0.00021161785186717334,3.263931473205734e-05,0.0,0.6379449267321572,0.5491798549408395,0.0,-0.1625868612905082,0.0,0.0
2.21,-2.1662780161380966e-05,-2.5404587795298108e-06,0.0,0.08408470108488228,1.905079534179809,0.00017448706892574047,2.706001280106202e-05,0.0,0.6529951333176437,0.5534241514465736,0.0,-0.1704236660760816,0.0,0.0
2.22,-1.4739661332723934e-06,7.334339092420829e-06,0.0,0.09955504634768138,1.9049380945831538,0.0001299374419616293,2.0292293618481774e-05,0.0,0.6675697976860813,0.5552086652922092,0.0,-0.1782179977111904,0.0,0.0
2.23,1.4567472197984457e-05,1.4476190346487587e-05,0.0,0.11654433481928944,1.9030366527093427,8.343745658497998e-05,1.3179882355462887e-05,0.0,0.681736414109032,0.5554263325086869,0.0,-0.1859679136849854,0.0,0.0
2.24,2.5937322662268194e-05,1.883909903641624e-05,0.0,0.13380928040564177,1.9000649826159033,3.946974042065344e-05,6.418229335066767e-06,0.0,0.6955906371465479,0.555147681062759,0.0,-0.1936714825559311,0.0,0.0
2.25,3.263020267307828e-05,2.0629637753787204e-05,0.0,0.15003079271188755,1.896611835218752,1.3472038386119103e-06,5.249966356054985e-07,0.0,0.70924607605878,0.555519370079669,0.0,-0.2013267844331623,0.0,0.0
2.26,3.5050588753353705e-05,2.023557561060351e-05,0.0,0.16393510078878973,1.8931486646420654,-2.882955158917649e-05,-4.167651989989385e-06,0.0,0.7228216428181148,0.5576567920553926,0.0,-0.20893191145496,0.0,0.0
2.27,3.389093870132179e-05,1.8153705061509295e-05,0.0,0.17440752847810342,1.8900235507863907,-5.009970303366473e-05,-7.502893813273542e-06,0.0,0.736428115425258,0.5625412972520782,0.0,-0.2164849682642312,0.0,0.0
2.28,3.001032309873282e-05,1.4923363263131495e-05,0.0,0.1805945502426925,1.8874644634800493,-6.248524942126589e-05,-9.475890143093773e-06,0.0,0.7501546969529808,0.5709263019106949,0.0,-0.2239840724808719,0.0,0.0
2.29,2.4324097090025902e-05,1.1070269582740295e-05,0.0,0.1819915897277537,1.885590243555461,-6.67812214803808e-05,-1.0202065699493729e-05,0.0,0.7640561796467917,0.5832550856151714,0.0,-0.2314273551708945,0.0,0.0
2.3,1.7711946563315018e-05,7.063418866621647e-06,0.0,0.17850855727121134,1.8844272218536862,-6.43225960288267e-05,-9.881569776693709e-06,0.0,0.7781421504530184,0.5995982502601919,0.0,-0.2388129613122071,0.0,0.0
2.31,1.094848068611977e-05,3.2860465720687477e-06,0.0,0.17049920937847365,1.8839292361219584,-5.675324420125103e-05,-8.763837554143464e-06,0.0,0.7923705322286962,0.6196242894737557,0.0,-0.2461390502569218,0.0,0.0
2.32,4.6576846496580955e-06,2.023417954511327e-08,0.0,0.15874118438386015,1.883998891497982,-4.5816708299558745e-05,-7.115332453814662e-06,0.0,0.8066476370902493,0.6426159483117366,0.0,-0.2534037961900849,0.0,0.0
2.33,-7.098217201426144e-07,-2.556380209085718e-06,0.0,0.1443607465511905,1.8845081825901093,-3.31825047423414e-05,-5.19262040066206e-06,0.0,0.8208358619568811,0.6675383097946863,0.0,-0.2606053885847066,0.0,0.0
2.34,-4.879548491122425e-06,-4.364056744409065e-06,0.0,0.1287059567614049,1.885316989265105,-2.031564384681924e-05,-3.222005218569599e-06,0.0,0.8347687462454277,0.6931554164796023,0.0,-0.2677420326529828,0.0,0.0
2.35,-7.739903678141611e-06,-5.407225915651406e-06,0.0,0.1131827784825765,1.8862884119412109,-8.391647592676945e-06,-1.3861200844875257e-06,0.0,0.848271548240798,0.7181820104885207,0.0,-0.2748119497935946,0.0,0.0
2.36,-9.317504394973255e-06,-5.756297833435555e-06,0.0,0.09907875866935026,1.8873003710890037,1.74511865736521e-06,1.8282246368516043e-07,0.0,0.8611840290206098,0.7414473403446703,0.0,-0.2818133780349717,0.0,0.0
2.37,-9.745614026254901e-06,-5.527544315999346e-06,0.0,0.08740345440944536,1.888253316542461,9.585314134847572e-06,1.4039394084764436e-06,0.0,0.873381449483309,0.7620436048831005,0.0,-0.2887445724744135,0.0,0.0
2.38,-9.229921196039789e-06,-4.863221977766028e-06,0.0,0.07877107829889995,1.8890742445666127,1.4928346771614982e-05,2.2439008827977088e-06,0.0,0.8847902545438081,0.7794349689894682,0.0,-0.2956038057129556,0.0,0.0
2.39,-8.015217664894364e-06,-3.913624970765623e-06,0.0,0.07334190180056778,1.8897174865738036,1.7834629225244214e-05,2.7097900688416342e-06,0.0,0.895396122286234,0.7935114063723493,0.0,-0.3023893682858734,0.0,0.0
