time,Top_ECRL,Top_UI_UB5,Top_PQ,Top_FCU,Top_FDS4,Top_PL,Top_LU_RB5,Top_ECRB,Top_FCR,Top_RI5,Top_ECU,pos_flex,pos_dev,pos_pro
1.43,0.11307744218449961,0.0,-7.696136912859452e-07,0.3982128226417404,-1.3990152093536581e-08,0.28287850725631564,0.0,-1.055913469812429e-13,-1.964808407301591e-05,0.0,-1.607892595633647e-08,0.0,0.2699407662439662,0.0
1.44,0.13871222076410344,0.0,-8.759092910388596e-07,0.400709382847085,-2.2197870017850203e-08,0.273538899796465,0.0,-1.1118774880551433e-13,-1.595711137807013e-05,0.0,-1.3547318944283433e-08,0.0,0.2664134458109268,0.0
1.45,0.16129353144919062,0.0,-9.134744070497941e-07,0.4031292472026856,-3.014285457629699e-08,0.26473677019004155,0.0,-1.0594175707096606e-13,-9.504059134134542e-06,0.0,-8.832698333766052e-09,0.0,0.2628197295619173,0.0
1.46,0.17899957586247478,0.0,-8.597020089452086e-07,0.40553518467027744,-3.687261889644794e-08,0.25671353681178,0.0,-8.75274876460833e-14,-2.642907343951593e-07,0.0,-1.8729059560844877e-09,0.0,0.2591605131263681,0.0
1.47,0.19030770849568102,0.0,-6.960607158421902e-07,0.40797236672119525,-4.1314097218050715e-08,0.2496666205002934,0.0,-5.4457059795233395e-14,1.148409111555179e-05,0.0,7.161641055899042e-09,0.0,0.2554367084577291,0.0
1.48,0.1942016800381343,0.0,-4.112452343214156e-07,0.4104664468136153,-4.2360428415377236e-08,0.24371750916200915,0.0,-6.470552151758358e-15,2.5109907000342202e-05,0.0,1.7824485183644234e-08,0.0,0.2516492436061921,0.0
1.49,0.19032352939165811,0.0,-4.369648258135328e-09,0.4130231436965021,-3.898476936981093e-08,0.23888753209998873,0.0,5.510576501558759e-14,3.960425089942322e-05,0.0,2.9368649405159947e-08,0.0,0.2477990624874013,0.0
1.5,0.17902983249872084,0.0,5.121394356531223e-07,0.41562901802840263,-3.0375753436187866e-08,0.23508771766912082,0.0,1.2708119973661374e-13,5.3591150605704986e-05,0.0,4.0748954224774706e-08,0.0,0.2438871246472093,0.0
1.51,0.1613354961826356,0.0,1.1103515573849713e-06,0.4182531489058391,-1.6085361953677993e-08,0.23212575247670525,0.0,2.0425475731255276e-13,6.538182085369542e-05,0.0,5.065806118801136e-08,0.0,0.2399144050225382,0.0
1.52,0.1387619161958488,0.0,1.7457743771800131e-06,0.42084946595432854,3.8238776075314024e-09,0.2297281889615443,0.0,2.7945330347659465e-13,7.307817161219141e-05,0.0,5.7601288001538265e-08,0.0,0.2358818936984057,0.0
1.53,0.11312979727909844,0.0,2.357850353250767e-06,0.42335955833335415,2.8648888702074824e-08,0.22757256029656223,0.0,3.4379890145356917e-13,7.472728205526206e-05,0.0,6.001228940163699e-08,0.0,0.2317905956611737,0.0
1.54,0.08634043633668602,0.0,2.872369941296036e-06,0.42571584868932233,5.695228255095005e-08,0.22532336403648892,0.0,3.87237116056394e-13,6.85233480907653e-05,0.0,5.6407722912400566e-08,0.0,0.2276415305480861,0.0
1.55,0.060179403974919665,0.0,3.2060473956059254e-06,0.4278450732181619,8.652496453863557e-08,0.22266703416901337,0.0,3.993376345777737e-13,5.304739995952907e-05,0.0,4.557418621673787e-08,0.0,0.2234357323931527,0.0
1.56,0.0361635500450672,0.0,3.2733311420995647e-06,0.429672036942636,1.1442438149404107e-07,0.21934258935912956,0.0,3.703513673086295e-13,2.7528285184048805e-05,0.0,2.677532951510533e-08,0.0,0.2191742493694471,0.0
1.57,0.015440911503070377,0.0,2.995291882455238e-06,0.4311236087531712,1.371044530718308e-07,0.21516595740352767,0.0,2.924754693701462e-13,-7.898382212205975e-06,0.0,-3.8438174692092316e-11,0.0,0.2148581435278796,0.0
1.58,-0.0012557058631933187,0.0,2.3101588021552948e-06,0.4321328814719733,1.506473554186163e-07,0.21004693338401687,0.0,1.6124161827651115e-13,-5.1962636637602406e-05,0.0,-3.404023357538803e-08,0.0,0.2104884905325114,0.0
1.59,-0.013607004893515675,0.0,1.1847759794744057e-06,0.432643351395929,1.5109874558701318e-07,0.2039983690322689,0.0,-2.309351156059572e-14,-0.00010209766435818971,0.0,-7.338339802421051e-08,0.0,0.2060663793924776,0.0
1.6,-0.02166685128852743,0.0,-3.740463986984858e-07,0.4326128781739114,1.348969577465149e-07,0.1971375748747797,0.0,-2.543093518171421e-13,-0.00015437794880802144,0.0,-1.151329690246309e-07,0.0,0.2015929121905823,0.0
1.61,-0.02579478022911473,0.0,-2.309574879523705e-06,0.43201708336939404,9.937373007960368e-08,0.18968012337929616,0.0,-5.193123148727501e-13,-0.00020359198347046407,0.0,-1.552995885338423e-07,0.0,0.1970692038086371,0.0
1.62,-0.02657313019644336,0.0,-4.5080695871914e-06,0.4308517529654254,4.329006085622673e-08,0.1819263574501702,0.0,-7.977458217903513e-13,-0.00024347764555798562,0.0,-1.8899956037519685e-07,0.0,0.1924963816496091,0.0
1.63,-0.02471962290012792,0.0,-6.796133056059942e-06,0.4291337469715086,-3.2642871709963474e-08,0.17424101972604544,0.0,-1.062302029606026e-12,-0.0002671378037299103,0.0,-2.107571250985045e-07,0.0,0.1878755853566477,0.0
1.64,-0.021004401864410868,0.0,-8.94397507377241e-06,0.42689991151325896,-1.253195621729437e-07,0.16702659850655502,0.0,-1.279888869154365e-12,-0.0002676384323435153,0.0,-2.149535423368777e-07,0.0,0.1832079665290631,0.0
1.65,-0.0161782616175375,0.0,-1.067581898787145e-05,0.4242035585397906,-2.2894270299842626e-07,0.16069128959590556,0.0,-1.4137522555659964e-12,-0.00023877183383471794,0.0,-1.96412504033287e-07,0.0,0.1784946884353219,0.0
1.66,-0.01091637026865272,0.0,-1.168821093274425e-05,0.42110824662317503,-3.349447484606632e-07,0.15561292532787174,0.0,-1.4265740810917522e-12,-0.0001759445330156247,0.0,-1.5109345693926113e-07,0.0,0.1737369257231377,0.0
1.67,-0.005779471625179848,0.0,-1.1676320374810768e-05,0.4176788800307726,-4.3219597788290224e-07,0.15210081363697747,0.0,-1.2844638014508624e-12,-7.712464486148894e-05,0.0,-7.684480963482376e-08,0.0,0.1689358641267233,0.0
1.68,-0.001192539024150643,0.0,-1.0367456833761433e-05,0.4139705528633436,-5.075528080571164e-07,0.15035811473191024,0.0,-9.61640178887513e-13,5.62406996304053e-05,0.0,2.5850530549429562e-08,0.0,0.1640927001712813,0.0
1.69,0.002560738639842292,0.0,-7.560018296547108e-06,0.4100161032578066,-5.467767492113689e-07,0.15044807632005883,0.0,-4.4546855916889803e-13,0.00021844814528084724,0.0,1.5322211414510462e-07,0.0,0.1592086408748048,0.0
1.7,0.005330372487678596,0.0,-3.1650045063102925e-06,0.4058139719831112,-5.358214045063258e-07,0.15226803002221653,0.0,2.5861016617041277e-13,0.00039902571733382874,0.0,2.97748707317554e-07,0.0,0.1542849034472631,0.0
1.71,0.007082760999301326,0.0,2.753826638578592e-06,0.40131847677556537,-4.624433571465191e-07,0.1555353664159511,0.0,1.1228351551646234e-12,0.0005826143105763472,0.0,4.479871886593149e-07,0.0,0.1493227149872479,0.0
1.72,0.007877219685970686,0.0,9.945984713946062e-06,0.39643458484033467,-3.180449886479771e-07,0.15978957149245762,0.0,2.094220581231525e-12,0.0007493636880641984,0.0,5.887909413505887e-07,0.0,0.1443233121761542,0.0
1.73,0.007839759382354074,0.0,1.7951890803432756e-05,0.3910183995352566,-9.960685817566136e-08,0.1644136431374144,0.0,3.093671733238179e-12,0.0008759397891242478,0.0,7.019979713196945e-07,0.0,0.1392879409699733,0.0
1.74,0.007137078682319687,0.0,2.6097749716131435e-05,0.38488325550363556,1.8848085809590932e-07,0.1686766741381986,0.0,4.017762507430389e-12,0.0009371995558443238,0.0,7.676383558955768e-07,0.0,0.1342178562887749,0.0
1.75,0.00595311258774148,0.0,3.351285974651898e-05,0.3778103536416019,5.32918261404518e-07,0.17179699707347498,0.0,4.743690831143527e-12,0.0009085322588307438,0.0,7.65666279606668e-07,0.0,0.1291143217039541,0.0
1.76,0.004469763644398516,0.0,3.917348654591343e-05,0.3695626478585202,9.105823685427671e-07,0.17302196992943658,0.0,5.137714311816021e-12,0.0007687944718875184,0.0,6.781650869393628e-07,0.0,0.1239786091233235,0.0
1.77,0.0028527138232547493,0.0,4.197560089322856e-05,0.3599009339863836,1.2884592756392094e-06,0.17171620073735236,0.0,5.067063131697628e-12,0.0005036836426092808,0.0,4.919074374007589e-07,0.0,0.118811998474127,0.0
1.78,0.0012425407053898566,0.0,4.08362141544263e-05,0.34860136477915504,1.624656177364035e-06,0.1674450753361572,0.0,4.414940382508062e-12,0.00010930917724969965,0.0,2.0108159843497347e-07,0.0,0.1136157773840546,0.0
1.79,-0.000249211046891826,0.0,3.48198285189553e-05,0.3354737372825011,1.8706705463799928e-06,0.16003669695132308,0.0,3.097772723650872e-12,-0.0004043611474595348,0.0,-1.9007421792146984e-07,0.0,0.1083912408603389,0.0
1.8,-0.0015397906047786224,0.0,2.328283663531351e-05,0.3203798562563408,1.9750017736555503e-06,0.1496066939577769,0.0,1.08339988684039e-12,-0.0010105672561046952,0.0,-6.650465888644814e-07,0.0,0.1031396909670125,0.0
1.81,-0.002571910765202364,0.0,6.0248437599408515e-06,0.3032511060012188,1.8880644181497203e-06,0.13653934390300013,0.0,-1.5915644553005421e-12,-0.0016637616217832652,0.0,-1.1935874461514066e-06,0.0,0.097862436500406,0.0
1.82,-0.003308540007679213,0.0,-1.6567771048173706e-05,0.28410411972540967,1.5682067596033305e-06,0.1214313362097021,0.0,-4.8073500419717026e-12,-0.002298978800490646,0.0,-1.7313879096734811e-06,0.0,0.0925607926629685,0.0
1.83,-0.0037270243766185335,0.0,-4.340372522545477e-05,0.2630531926834401,9.884629886135957e-07,0.105013471577167,0.0,-8.352021141824522e-12,-0.002832945896106321,0.0,-2.2212255747175163e-06,0.0,0.0872360807354915,0.0
1.84,-0.003813616086520561,0.0,-7.261360754660728e-05,0.24031791872073513,1.4348623219244886e-07,0.088066915892477,0.0,-1.1920282969416901e-11,-0.00316720371463256,0.0,-2.5958531124486337e-06,0.0,0.0818896277478181,0.0
1.85,-0.003559254421457213,0.0,-0.00010154112705080295,0.2162245106482463,-9.440587401699036e-07,0.0713468394790772,0.0,-1.5122332213604055e-11,-0.0031933422047124536,0.0,-2.7827745818804305e-06,0.0,0.0765227661481197,0.0
1.86,-0.0029571409960977672,0.0,-0.00012681632499251697,0.1911994545709891,-2.2184977371322546e-06,0.05552131517368985,0.0,-1.7504463279793812e-11,-0.002800231545999852,0.0,-2.7108855599768217e-06,0.0,0.0711368334708214,0.0
1.87,-0.0020023070673437994,0.0,-0.0001445236273471557,0.16575459204229404,-3.588473275048253e-06,0.041129073559867065,0.0,-1.858229589089285e-11,-0.001882863662686049,0.0,-2.318739882493677e-06,0.0,0.065733172003261,0.0
1.88,-0.00069301843849959,0.0,-0.00015047030919921722,0.1404634398817658,-4.927514794188881e-06,0.028556460023651035,0.0,-1.788632072286865e-11,-0.00035212918696700315,0.0,-1.5639615939730571e-06,0.0,0.0603131284511621,0.0
1.89,0.0009664621561547754,0.0,-0.00014055103876261813,0.1159295258611345,-6.078659822672572e-06,0.018031686274227705,0.0,-1.5018010901540458e-11,0.0018554265709566312,0.0,-4.3306445868836945e-07,0.0,0.0548780536030072,0.0
1.9,0.002962499458710883,0.0,-0.00011119208964915746,0.09274867179979618,-6.863699668232018e-06,0.009633134766079646,0.0,-9.713104229030178e-12,0.004769056425733061,0.0,1.049301698274644e-06,0.0,0.0494293019933934,0.0
1.91,0.005269008445601616,0.0,-5.984534704394463e-05,0.07146837101483415,-7.097263694789061e-06,0.0033079215170821524,0.0,-1.9069542684184277e-12,0.008377790337537452,0.0,2.8128579497707378e-06,0.0,0.043968231565453,0.0
1.92,0.00784562210407103,0.0,1.4511432879345959e-05,0.05254848762568161,-6.6054765290492105e-06,-0.0011030263637350226,0.0,8.204749740717998e-12,0.012628226463425624,0.0,4.737258513903984e-06,0.0,0.0384962033324266,0.0
1.93,0.010637920128860865,0.0,0.00011092396791993774,0.036328129378270166,-5.248343663342583e-06,-0.003836678479713697,0.0,2.011787718994321e-11,0.017427161879654145,0.0,6.652020265820794e-06,0.0,0.0330145810384689,0.0
1.94,0.013580213627177968,0.0,0.00022612535777229484,0.023003274832708323,-2.944380545292727e-06,-0.00517908564900629,0.0,3.299308862155665e-11,0.0226495443002942,0.0,8.341998484193228e-06,0.0,0.027524730818776,0.0
1.95,0.016600878972749648,0.0,0.00035438332216532176,0.012618284618586956,3.0464702342568786e-07,-0.005438145918189933,0.0,4.565910163066891e-11,0.028151373012271053,0.0,9.559288208157292e-06,0.0,0.0220280208591157,0.0
1.96,0.019629626381355614,0.0,0.0004875959161544064,0.005072064077414194,4.391587499899518e-06,-0.004919563291440578,0.0,5.665368347650646e-11,0.033786120198538924,0.0,1.0041952965207716e-05,0.0,0.0165258210548467,0.0
1.97,0.022605525072513358,0.0,0.0006156878117417001,0.00013716694655886323,9.087528768393372e-06,-0.003907165408463117,0.0,6.430793908438655e-11,0.03942225086127843,0.0,9.53933225803193e-06,0.0,0.0110195026695125,0.0
1.98,0.0254842639740002,0.0,0.0007273350756086478,-0.002511691868023239,1.403454606317983e-05,-0.0026482872487896994,0.0,6.68761503703178e-11,0.044958837563071924,0.0,7.842881922103575e-06,0.0,0.0055104379930925,0.0
1.99,0.028243142345623803,0.0,0.0008110100170411957,-0.0032640918333162565,1.875082358626812e-05,-0.0013444516726021877,0.0,6.270897104520675e-11,0.050336363292656394,0.0,4.820606383268402e-06,0.0,4.2748237638262e-17,0.0
2.0,0.030882717351188072,0.0,0.0008562888136242556,-0.0025396478353126653,2.265089864152304e-05,-0.0001471302924470823,0.0,5.046237894738686e-11,0.05554068321508718,0.0,4.5222208190485273e-07,0.0,2.1374118819131e-17,0.0
2.01,0.03342482464550765,0.0,0.0008553038788212031,-0.0007566217207549307,2.5082834999973395e-05,0.0008420012300458037,0.0,2.932878031735672e-11,0.060599650120896964,0.0,-5.138657627434676e-06,0.0,-0.0027552189965462,0.0
2.02,0.03590758961635353,0.0,0.0008041551703009456,0.0016941231478748032,2.5382736654135473e-05,0.0015671614120930633,0.0,-7.294482155051307e-13,0.06557364664021191,0.0,-1.1659690700391932e-05,0.0,-0.0055097513347562,0.0
2.03,0.03837869081228553,0.0,0.0007040416316259758,0.004468532601013938,2.2945197376329478e-05,0.0020119078767555586,0.0,-3.8769252759766756e-11,0.07054252190947286,0.0,-1.863706000905387e-05,0.0,-0.0082629105274234,0.0
2.04,0.040888283677121225,0.0,0.0005618806489640058,0.007281836802101314,1.730613440267349e-05,0.0021909564468335072,0.0,-8.270854714577263e-11,0.07559173863477785,0.0,-2.54194728377627e-05,0.0,-0.0110140104295578,0.0
2.05,0.04348271836394124,0.0,0.00039027950332702984,0.009914475597872799,8.232125576588286e-06,0.002141341789257572,0.0,-1.292518319738759e-10,0.08080001831309315,0.0,-3.120295833056896e-05,0.0,-0.0137623654093879,0.0
2.06,0.046199747971094864,0.0,0.00020686841681296112,0.012212287248850448,-4.191931842813498e-06,0.0019137553664606637,0.0,-1.7393056960586818e-10,0.08622991384371244,0.0,-3.5079293279821375e-05,0.0,-0.0165072905192344,0.0
2.07,0.04906551727383381,0.0,3.311538022246856e-05,0.014082048743894984,-1.9487032816920105e-05,0.001564718575887332,0.0,-2.1128461399287814e-10,0.09192193435422642,0.0,-3.6109022692788894e-05,0.0,-0.0192481016662132,0.0
2.08,0.052093311784005135,0.0,-0.00010722225941514,0.015483631495578033,-3.6727756965024505e-05,0.00115004950270728,0.0,-2.3520238919545516e-10,0.09789223700406109,0.0,-3.3417569696342274e-05,0.0,-0.0219841157827265,0.0
2.09,0.055283836233872556,0.0,-0.00018986756858903138,0.016420097869697343,-5.452556192421472e-05,0.0007198824401904432,0.0,-2.3942463298829226e-10,0.1041334816571235,0.0,-2.6309960456410633e-05,0.0,-0.0247146509966966,0.0
2.1,0.058626670790511044,0.0,-0.0001918921309631597,0.01692699387874409,-7.105909847453175e-05,0.0003153176503985135,0.0,-2.181996556484106e-10,0.11061818298229271,0.0,-1.4396419547808623e-05,0.0,-0.0274390268015035,0.0
2.11,0.062102508604074035,0.0,-9.356622540568054e-05,0.017061906789873394,-8.416081279975126e-05,-3.337292944060001e-05,0.0,-1.6705801138664987e-10,0.1173037602795741,0.0,2.282199072366247e-06,0.0,-0.030156564225581,0.0
2.12,0.06568579294383396,0.0,0.00011993025349791247,0.016895090498510717,-9.146533752216017e-05,-0.0003071730134798692,0.0,-8.365261236712558e-11,0.12413845170640189,0.0,2.314313201556473e-05,0.0,-0.0328665860016304,0.0
2.13,0.06934742763888489,0.0,0.00045706866018499216,0.016501659606181607,-9.061978644363331e-05,-0.0004976464774193425,0.0,3.141142631333455e-11,0.1310673056757516,0.0,4.698076016226667e-05,0.0,-0.0355684167354107,0.0
2.14,0.07305731044196526,0.0,0.0009189462409996212,0.01595555991664807,-7.954921919540878e-05,-0.0006054604124351362,0.0,1.738520905184526e-10,0.13803757673737146,0.0,7.193317574439407e-05,0.0,-0.0382613830740598,0.0
2.15,0.07678651601905853,0.0,0.0014988145966589417,0.015325278250025363,-5.676259689723987e-05,-0.0006384118948040769,0.0,3.351995762893042e-10,0.14500302774224258,0.0,9.551281046594632e-05,0.0,-0.040944813873909,0.0
2.16,0.08050902229498408,0.0,0.0021822775899253168,0.014671081750946684,-2.1676092843067233e-05,-0.0006092406073292054,0.0,5.026132702620521e-10,0.15192685146479065,0.0,0.00011471504890939025,0.0,-0.0436180403677457,0.0
2.17,0.08420293011198668,0.0,0.00294821563613211,0.014043481787912255,2.5077550266942286e-05,-0.0005334671087940828,0.0,6.5913486452853e-10,0.15878313450095663,0.0,0.00012621389897895542,0.0,-0.0462803963314842,0.0
2.18,0.08785117376276483,0.0,0.0037703884786699513,0.013482600257386224,8.139183615885173e-05,-0.00042744256912325985,0.0,7.844664912392404e-10,0.16555696480571397,0.0,0.00012664665702773103,0.0,-0.048931218250203,0.0
2.19,0.0914417568244857,0.0,0.0046195161890489654,0.013018175386404386,0.00014352427691337994,-0.0003067372583412904,0.0,8.563283189226875e-10,0.17224342614568147,0.0,0.00011298027792423806,0.0,-0.0515698454835062,0.0
2.2,0.0949675722024619,0.0,0.005465487399304214,0.012670046502728839,0.00020607294412582858,-0.00018493800504469873,0.0,8.524003265102229e-10,0.17884582275624306,0.0,8.294131265919303e-05,0.0,-0.0541956204301694,0.0
2.21,0.0984258837895589,0.0,0.006279314653827503,0.012449015262376833,0.0002621322022282863,-7.287385260627721e-05,0.0,7.527893834622718e-10,0.1853735063584262,0.0,3.5479589806050276e-05,0.0,-0.0568078886920272,0.0
2.22,0.10181756630284634,0.0,0.007034622531358965,0.012357933243984752,0.0003036592377586775,2.1752630576983673e-05,0.0,5.428886562590129e-10,0.19183961722372014,0.0,-2.877562168435041e-05,0.0,-0.0594059992370635,0.0
2.23,0.10514621211623393,0.0,0.0077086858883117235,0.012392789115859056,0.00032206846191887967,9.438181344630565e-05,0.0,2.1641713803361998e-10,0.19825894958478005,0.0,-0.00010711807114031739,0.0,-0.0619893045616618,0.0
2.24,0.10841720610255495,0.0,0.008283126281577255,0.012543596483976295,0.0003090506723496995,0.00014333428267913705,0.0,-2.216498178020351e-10,0.2046460841430722,0.0,-0.00019448341461896662,0.0,-0.064557160851977,0.0
2.25,0.11163684651848071,0.0,0.008744337433986163,0.012795003560457978,0.0002575887782903373,0.0001693510243548477,0.0,-7.526135296695403e-10,0.21101389709184618,0.0,-0.0002833443140555851,0.0,-0.0671089281443874,0.0
2.26,0.11481156955791287,0.0,0.009083720680917508,0.013126631132115225,0.00016311344105818568,0.00017501850667736652,0.0,-1.3424467992668217e-09,0.21737250130548696,0.0,-0.00036383727123619897,0.0,-0.0696439704849867,0.0
2.27,0.11794731922169252,0.0,0.009297858073516267,0.013513184889767611,2.471246738669703e-05,0.00016415340437968628,0.0,-1.941459858707147e-09,0.22372860887483909,0.0,-0.0004241650388473364,0.0,-0.072161656088077,0.0
2.28,0.12104908056889802,0.0,0.009388661794175558,0.013924482905641277,-0.00015371973354816305,0.0001412094298746559,0.0,-2.4856154965782232e-09,0.23008528644307621,0.0,-0.0004512986701416204,0.0,-0.0746613574936239,0.0
2.29,0.12412056719470331,0.0,0.009363342710703692,0.014325674868792585,-0.0003625282102615742,0.00011075358394000337,0.0,-2.8997897253203702e-09,0.23644209765251897,0.0,-0.0004319754640635411,0.0,-0.0771424517236315,0.0
2.3,0.12716404148480057,0.0,0.0092339582913144,0.014677973839012535,-0.0005856868915085326,7.704304722299799e-05,0.0,-3.103137861436269e-09,0.2427956175008469,0.0,-0.00035395426714721274,0.0,-0.0796043204374023,0.0
2.31,0.13018025184751278,0.0,0.009016396627168985,0.014940131443245757,-0.0008006778803504328,4.371851202905492e-05,0.0,-3.0165350398808958e-09,0.24914024507387164,0.0,-0.00020744996525349086,0.0,-0.0820463500856406,0.0
2.32,0.13316848123189098,0.0,0.008728835460682743,0.015070725102055215,-0.0009789887048242993,1.361621102693663e-05,0.0,-2.5718215809401945e-09,0.2554691774884677,0.0,1.3372083452243156e-05,0.0,-0.0844679320633616,0.0
2.33,0.1361267082131198,0.0,0.008389940251906772,0.015031126245133109,-0.0010873176463353181,-1.1309975739336737e-05,0.0,-1.7223109517272874e-09,0.2617753600307353,0.0,0.0003089988584214971,0.0,-0.0868684628615689,0.0
2.34,0.13905188288656234,0.0,0.008017245615315628,0.014788827512698293,-0.0010895189430716145,-2.997277378976065e-05,0.0,-4.537324468090898e-10,0.26805221182221256,0.0,0.0006734560034913017,0.0,-0.0892473442176609,0.0
2.35,0.1419403068603882,0.0,0.007626090129464627,0.014320732784798722,-0.0009492423912416008,-4.206329112332755e-05,0.0,1.2054896099941273e-09,0.274293988890111,0.0,0.001093677642510251,0.0,-0.0916039832645315,0.0
2.36,0.14478808066596674,0.0,0.00722912535516116,0.013616082776319925,-0.0006331298181699745,-4.791335575884638e-05,0.0,3.175939255396112e-09,0.2804957845465452,0.0,0.001549550959295382,0.0,-0.0939377926783239,0.0
2.37,0.1475915633227506,0.0,0.00683613791816451,0.012678758319002816,-0.00011433143532521691,-4.833090966526014e-05,0.0,5.322347710346037e-09,0.2866532787817148,0.0,0.002014788779476775,0.0,-0.0962481908248045,0.0
2.38,0.15034779609256957,0.0,0.0064540275650983095,0.011528639984709753,0.0006239910447111193,-4.442855838359185e-05,0.0,7.453628792493133e-09,0.2927623408364409,0.0,0.0024587097281731033,0.0,-0.0985346019043185,0.0
2.39,0.15305486647976863,0.0,0.006087137305063117,0.01020158070855325,0.001585586296367486,-3.746172597002741e-05,0.0,9.329120404155817e-09,0.29881850227689627,0.0,0.0028488912782748147,0.0,-0.1007964560952911,0.0
2.4,0.15571220220355514,0.0,0.0057382990802477924,0.008747577558911196,0.002758916058410178,-2.8688546661255238e-05,0.0,1.0672003859452312e-08,0.304816278778182,0.0,0.0031545031272879028,0.0,-0.1030331896962388,0.0
2.41,0.1583207747548165,0.0,0.00541071461807905,0.007227021603998296,0.004116284212499682,-1.9259157387554263e-05,0.0,1.119033662280762e-08,0.3107483920894411,0.0,0.0033499329672708133,0.0,-0.1052442452662556,0.0
2.42,0.1608831686196492,0.0,0.005110282311186254,0.005705377245953573,0.0056146525545922865,-1.0137861599183594e-05,0.0,1.0605405661205818e-08,0.3166050836947395,0.0,0.003418126098025724,0.0,-0.1074290717639397,0.0
2.43,0.163403457401983,0.0,0.004847524773725215,0.004247088665228352,0.007198321947190858,-2.058024129725894e-06,0.0,8.686217376134955e-09,0.3223738204453657,0.0,0.003352973117967629,0.0,-0.1095871246847235,0.0
2.44,0.16588684565841624,0.0,0.00463820106451033,0.0029097204964458616,0.008803366043884493,4.493278159915322e-06,0.0,5.287941233006062e-09,0.3280396659296051,0.0,0.0031601983452935966,0.0,-0.1117178661965763,0.0
2.45,0.16833909475013337,0.0,0.0045021627821559005,0.0017392258711125277,0.010363330276343822,9.26580029359003e-06,0.0,3.9109976835334896e-10,0.33358638406331703,0.0,0.002856531477720261,0.0,-0.113820765274043,0.0
2.46,0.1707658264034109,0.0,0.004460774486262619,0.0007668956056151693,0.011815364597516108,1.221794210610445e-05,0.0,-5.862645507444853e-09,0.3389980517812901,0.0,0.0024673663002986253,0.0,-0.1158952978305868,0.0
2.47,0.17317184106542402,0.0,0.004533748564610741,8.159426265890215e-06,0.013105815291374674,1.3476259351808881e-05,0.0,-1.3142998176054733e-08,0.3442607726023463,0.0,0.0020234466933867438,0.0,-0.1179409468492028,0.0
2.48,0.17556057567408354,0.0,0.004736280304345276,-0.0005368946278915337,0.014194450398716803,1.328881912188094e-05,0.0,-2.091709703919573e-08,0.3493640962641877,0.0,0.0015572459398065736,0.0,-0.1199572025112691,0.0
2.49,0.17793377335890356,0.0,0.005077049639798726,-0.0008816122987277723,0.015056857962232297,1.1977784547770339e-05,0.0,-2.8454337577124604e-08,0.35430190502502296,0.0,0.0010996218380782594,0.0,-0.1219435623236046,0.0
2.5,0.18029137371968534,0.0,0.005557210734843884,-0.0010499051981138583,0.015684975785106046,9.895542249104635e-06,0.0,-3.4854439175376286e-08,0.3590727288269591,0.0,0.0006771400408067636,0.0,-0.1238995312437006,0.0
2.51,0.18263157320761608,0.0,0.006170038947379926,-0.0010728733764680746,0.016086070659933446,7.38746352752689e-06,0.0,-3.9101877474010734e-08,0.36367964530957436,0.0,0.0003102620425082578,0.0,-0.125824621803096,0.0
2.52,0.18495096471982064,0.0,0.006900578047264631,-0.0009853343370345472,0.016280717819155903,4.763155841581671e-06,0.0,-4.014771097419987e-08,0.3681300559882617,0.0,1.2435660287645612e-05,0.0,-0.1277183542288645,0.0
2.53,0.18724466770194811,0.0,0.007724687252860537,-0.000822602699604654,0.01630036232319278,2.276925220293603e-06,0.0,-3.701706590591221e-08,0.372435614177389,0.0,-0.00020998896199107156,0.0,-0.129580256563184,0.0
2.54,0.18950641820135783,0.0,0.008607481588902014,-0.0006177728707252009,0.016184839602733557,1.1721156292273214e-07,0.0,-2.893722925674051e-08,0.37661235996778564,0.0,-0.0003571688174486244,0.0,-0.1314098647809586,0.0
2.55,0.19172867175521527,0.0,0.009501985042708556,-0.00039965949345144444,0.015979910674498287,-1.5959763188578886e-06,0.0,-1.5477657449651438e-08,0.3806808070522221,0.0,-0.00043469214742391865,0.0,-0.1332067229054633,0.0
2.56,0.19390282224093466,0.0,0.01034927780052384,-0.0001914582624004036,0.01573464208486442,-2.8070934796385565e-06,0.0,3.310446263084646e-09,0.38466554587602036,0.0,-0.00045221504017354516,0.0,-0.1349703831219831,0.0
2.57,0.19601962688659813,0.0,0.011081215462238529,-1.01107227052847e-05,0.015498444867144608,-3.5162883724084277e-06,0.0,2.6770596576280545e-08,0.38859398954332247,0.0,-0.0004219944923817841,0.0,-0.1367004058894171,0.0
2.58,0.19806986627205095,0.0,0.01162609198818308,0.00013370440075705548,0.015317737939925538,-3.767612796566257e-06,0.0,5.355155036835357e-08,0.3924941352299373,0.0,-0.00035747260767125355,0.0,-0.1383963600498224,0.0
2.59,0.20004518599840446,0.0,0.011916703697884388,0.00023507208489235916,0.015232430047686487,-3.6358829291028794e-06,0.0,8.157095937167022e-08,0.3963915378986044,0.0,-0.00027202852194030354,0.0,-0.1400578229358672,0.0
2.6,0.20193898913950456,0.0,0.011899416924048408,0.00029397473865809705,0.015272637161083721,-3.2136267541547426e-06,0.0,1.0805043708392065e-07,0.40030599754225704,0.0,-0.00017797359507504314,0.0,-0.1416843804761683,0.0
2.61,0.20374720716992445,0.0,0.011542376600043317,0.0003142040331994045,0.015456162808879681,-2.5992419824598458e-06,0.0,1.2963730249005948e-07,0.4042486257822199,0.0,-8.582610622456754e-05,0.0,-0.1432756272984862,0.0
